t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932733.2698142,3,397,-2074321985.3835502,147134301318.1137,-10348858.352551185,-30266.480965386527,-522.8624496006667,-0.3777398733919788,-2079522112.842133,147123937638.55914,-6812604.4982960075,-36475.37613782973,13438.689831962662,-2814.6034508830694,0.9503078387035014,0.6615619939119519,0.8514978976690104,2460636.917712379,271.36560410289445,134.36131150901403,3.4082232549880884
240932733.2698142,3,1295,-2074321985.3835502,147134301318.1137,-10348858.352551185,-30266.480965386527,-522.8624496006667,-0.3777398733919788,-2078563510.643104,147123512498.2131,-6722706.045461468,-36581.41115369359,13389.656154728445,-2798.932583061768,0.9522003360863879,0.6615620354837264,0.8514978881913445,2460636.9177184845,271.36561992506597,134.36130042045906,3.408226419568354
240932733.2698142,3,483,-2074321985.3835502,147134301318.1137,-10348858.352551185,-30266.480965386527,-522.8624496006667,-0.3777398733919788,-2078382327.0954156,147123437933.4386,-6707902.592679426,-36600.65616987881,13379.832907489179,-2795.742907229163,0.9529032587768218,0.6615620471664726,0.851497878301987,2460636.917710864,271.3656087274844,134.3613037530913,3.4082256083175517
240932733.2698142,3,3013,-2074321985.3835502,147134301318.1137,-10348858.352551185,-30266.480965386527,-522.8624496006667,-0.3777398733919788,-2076338621.4994864,147122543318.89395,-6519279.029795334,-36797.47578350311,13227.250337213865,-2748.6399202115836,0.9822058914975157,0.661562104226874,0.851497935237368,2460636.9177213735,271.365622170291,134.361304388471,3.408227243538729
240932733.2698142,3,192,-2074321985.3835502,147134301318.1137,-10348858.352551185,-30266.480965386527,-522.8624496006667,-0.3777398733919788,-2078755839.6681342,147123601533.9721,-6741918.761425555,-36560.47453896231,13401.439910378891,-2802.6285566724514,0.9509613629460792,0.6615620290460382,0.8514978863118231,2460636.9177118866,271.36560969004074,134.36130451278774,3.408224618354076
240932733.2698142,3,2715,-2074321985.3835502,147134301318.1137,-10348858.352551185,-30266.480965386527,-522.8624496006667,-0.3777398733919788,-2082431125.64613,147125199982.2701,-7072737.029821031,-36148.67477435546,13482.954208431354,-2831.4171955366655,0.9895066683113787,0.6615618535049123,0.8514979556243402,2460636.9177136966,271.365606876426,134.36131505949305,3.4082242508876677
240932733.2698142,3,1924,-2074321985.3835502,147134301318.1137,-10348858.352551185,-30266.480965386527,-522.8624496006667,-0.3777398733919788,-2075828255.1756291,147122319332.35254,-6473307.672834642,-36839.11716199426,13182.130905631018,-2734.8505803312673,0.9942503931561101,0.6615621346663829,0.8514979091301909,2460636.9177200296,271.36561831887497,134.36130488994542,3.4082259816960705
240932733.2698142,3,1883,-2074321985.3835502,147134301318.1137,-10348858.352551185,-30266.480965386527,-522.8624496006667,-0.3777398733919788,-2082285540.5997615,147125133198.8333,-7059368.902577177,-36164.60170406854,13483.624121783674,-2831.3857258610806,0.9862965516584263,0.6615618797940405,0.8514979048669653,2460636.917712101,271.3656091726084,134.36130691534777,3.4082239070487663
240932733.2698142,3,538,-2074321985.3835502,147134301318.1137,-10348858.352551185,-30266.480965386527,-522.8624496006667,-0.3777398733919788,-2079655429.8765197,147123995430.07996,-6823716.6977732405,-36460.34587500306,13443.923894811152,-2816.4368243494127,0.9507323241225324,0.6615619865289877,0.8514979026279372,2460636.9177136403,271.3656111873674,134.36130590886975,3.40822466520987
240932806.28997484,3,2164,-2076532048.528188,147134263122.30765,-10348885.939594954,-30266.476656588104,-523.3090661877598,-0.37786086478305475,-2077622012.8150468,147122895511.73807,-6594840.381989033,-36891.872008362974,13275.86666143396,-2767.2599523867943,0.9423565839899435,0.6615621796891062,0.8514978854023609,2460636.917712395,271.3655968725742,134.36131712779041,3.408223488670392
