t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932739.18081185,3,162,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2080772939.4533997,147124474483.76132,-6923612.192914553,-36348.928346051885,13485.826762492667,-2830.750872804852,0.9523252481754206,0.6615619374864747,0.8514979354059751,2460636.917710029,271.36560269613796,134.36131419281313,3.408224824565995
240932739.18081185,3,2127,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2080828829.4167795,147124493393.129,-6927757.478673145,-36342.80870516665,13486.047847428561,-2830.8158754892947,0.9533077673001642,0.661561949244195,0.8514979000305272,2460636.917711742,271.3656070102261,134.36130824593633,3.408223897699941
240932739.18081185,3,400,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2081453756.6909676,147124764158.93463,-6983708.162784912,-36271.189626564556,13495.17746371298,-2834.3304713393777,0.9619184660764261,0.6615619160558187,0.8514979195807211,2460636.917714494,271.36560798354185,134.36131146147315,3.408224623608175
240932739.18081185,3,1600,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2075788473.8930044,147122288644.32587,-6468106.327432886,-36857.53276724153,13173.138513573997,-2732.3186273147753,0.9945330858374247,0.661562141735552,0.8514979171310579,2460636.917716663,271.36560472264887,134.36131634868144,3.4082256630477197
240932739.18081185,3,980,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2079412253.010992,147123873369.87692,-6798813.15542037,-36505.41209108058,13437.837686865716,-2814.5882461655942,0.9452818293045018,0.6615620131654077,0.8514978821756812,2460636.917711762,271.3656089889239,134.36130465469864,3.4082250917552273
240932739.18081185,3,3663,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2082524132.407833,147125233607.20648,-7080925.522579536,-36151.553975946095,13495.894216282477,-2835.7660482292245,0.9829442394738092,0.661561858972618,0.8514979553944733,2460636.9177064686,271.36559429749457,134.36132155555518,3.408223516160558
240932739.18081185,3,310,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2075761524.4240656,147122273288.86307,-6465177.979343876,-36859.50345930645,13170.08761027346,-2731.3567426692684,0.9955309144056681,0.6615621621883738,0.8514978689236942,2460636.9177146154,271.3656068969357,134.36130783702228,3.408224720718402
240932739.18081185,3,2032,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2081786544.013588,147124909844.4098,-7013452.905269653,-36233.43043807534,13497.426832113362,-2835.455106333478,0.9675952370046829,0.6615618865464936,0.8514979592330554,2460636.917717297,271.3656085030891,134.36131724318756,3.408222947907266
240932739.18081185,3,772,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2080300020.19901,147124265184.1836,-6880719.631213978,-36403.72253868235,13472.94999034768,-2826.200917351506,0.9482608123556492,0.6615619574237046,0.8514979323159849,2460636.9177137846,271.3656025756385,134.3613178269134,3.408222990821697
240932739.18081185,3,1284,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2076072132.937294,147122409239.47305,-6492487.41121383,-36835.26334442303,13198.50138258537,-2740.0654870191124,0.9875266396678765,0.6615621402970113,0.851497893012735,2460636.917717145,271.3656139165476,134.361304988451,3.4082254307771853
240932739.18081185,3,3563,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2081161483.3832865,147124641761.7389,-6959479.26573316,-36304.266455985045,13492.626490017612,-2833.109755138689,0.9572230234936315,0.6615619223956406,0.85149793363399,2460636.9177119425,271.36559566811184,134.36132246354214,3.408221851955847
240932739.18081185,3,1995,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2078877995.0368576,147123642309.49292,-6749303.855831705,-36564.825070815146,13410.79972137514,-2806.0273566613378,0.9461346127666903,0.6615620117875762,0.8514979381444608,2460636.917716392,271.3656151866894,134.36130733821065,3.4082266253593247
240932739.18081185,3,274,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2079798061.5021152,147124041158.63657,-6832828.6839536205,-36461.65254425758,13454.292046793196,-2820.0984504112816,0.9460226317358691,0.6615619963180746,0.8514978854921239,2460636.917713462,271.36561694912643,134.36129849074638,3.408226373612511
240932739.18081185,3,3813,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2080451502.673664,147124332348.9933,-6895155.918905623,-36386.16403926081,13477.602250180349,-2827.735252327759,0.9493513164135743,0.6615619643175765,0.8514979008725495,2460636.9177082013,271.3655975618835,134.36131442129917,3.4082221402316053
240932739.18081185,3,2506,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2077639891.220087,147123101398.27707,-6638128.244753517,-36694.482486693145,13330.061294594076,-2780.3793285632787,0.9568798412691607,0.6615620705085252,0.8514979149095216,2460636.9177102502,271.36559933415407,134.3613158078525,3.408223742037646
240932739.18081185,3,501,-2074500890.4792976,147134298227.36816,-10348860.58539962,-30266.480616832963,-522.8986032976431,-0.3777496684840397,-2077955121.5119581,147123240559.0455,-6666160.571531929,-36662.77184960807,13352.969259634445,-2787.6509748927215,0.9529353747282927,0.6615620460528105,0.8514979444188765,2460636.9177137604,271.36560600912577,134.36131448229239,3.4082248890703286
240932811.89275947,3,3150,-2076701625.076911,147134260190.22366,-10348888.056693995,-30266.476325705473,-523.3433347709862,-0.3778701474628385,-2086524859.9189417,147126795018.40475,-7406115.764831867,-35880.25744116366,13573.486797959376,-2869.286804687758,0.9943366673027155,0.6615618081305921,0.8514979403179136,2460636.9177137944,271.3656051473796,134.36131564558616,3.408222522096618
240932811.89275947,3,3462,-2076701625.076911,147134260190.22366,-10348888.056693995,-30266.476325705473,-523.3433347709862,-0.3778701474628385,-2085936335.2392924,147126555846.51605,-7357251.132676942,-35937.534048321395,13601.295895116564,-2877.5010359875246,0.9715226505373987,0.6615618141414076,0.8514979862342058,2460636.9177101348,271.36559764142146,134.36132426636362,3.4082233206607744
