m,x,y,z,vx,vy,vz
1.9884754159566474e+30,0.0,0.0,0.0,0.0,0.0,0.0
3.301109449002709e+23,-41646572925.48218,-53933852872.702484,-589120540.5481793,28689.87012380503,-27502.681579506807,-4878.693714559086
4.867466257521635e+24,85867685278.12122,65805003527.716484,-4048904997.676164,-21408.577743822156,27647.206584170286,1615.4095554862633
5.972365262433514e+24,-2117988288.714537,147133540603.1587,-10349405.051821586,-30266.394613754706,-531.6867427512407,-0.38012636262154514
7.346031390779777e+22,-2486870167.9699373,147295919070.92993,-38371067.86545948,-30671.102591065486,-1410.1597316092095,52.05354172509323
6.417120205436417e+23,-246481683319.85468,-8600683429.071224,5860214478.739936,1745.1037399393429,-22144.03175804873,-506.87657196307316
1.8981871943454438e+27,490753637407.8132,-581147155569.166,-8562708687.532312,9832.07996487241,9048.202999445515,-257.55810109645915
5.683361026390224e+26,-74249896608.97443,1346078553895.0269,-20401998201.44345,-10161.811912899286,-546.7861262871216,414.34097669858323
8.681273407389496e+25,40663727514.43973,2844899353345.1904,9998455885.88831,-6853.394991055365,-214.48366682816373,87.77182051838528
1.0241261669693524e+26,4280568711705.9604,1262752179710.3408,-124779536614.58629,-1567.474629142924,5253.583105065036,-72.35860962752767
0.0,-2160354436.1253095,147152368140.1706,-12497136.298200838,-35291.31592113101,12170.055528653098,-2470.746123468842
0.0,-2145391320.3942902,147148455429.48264,-11869883.85217849,-34648.69564480695,12688.099093414708,-2669.2876625022395
0.0,-2176094825.89786,147156676489.0084,-13276116.461305121,-35604.69974932346,11878.70702760401,-2380.591507488549
0.0,-2101314452.7231169,147128537754.07675,-7690508.882054475,-37740.22369559852,12081.307840832513,-2466.2733381622124
0.0,-2076667779.2347226,147119715114.3371,-5897109.864651453,-36967.867834318706,11466.897624022078,-2275.226935621089
0.0,-2159920616.523921,147152239318.26678,-12472965.30501937,-35279.60591398873,12180.654381028722,-2474.3537242182797
0.0,-2139858184.303694,147147112019.66965,-11710014.441302177,-34185.40786754919,13003.52261706348,-2821.600249746971
0.0,-2079386042.422479,147120645950.83194,-6082553.457431729,-37004.92122381962,11497.464766859754,-2283.301051269132
0.0,-2176621291.9932156,147156829414.73367,-13303810.41848614,-35612.10846306202,11871.38911925713,-2378.522554953164
0.0,-2135938716.016059,147146207319.6678,-11644476.714019004,-33691.09637574981,13294.108739408919,-2991.6655819344087
0.0,-2155948665.905341,147151186179.75336,-12293208.860750416,-35155.83801385147,12287.79743437794,-2511.290788013642
0.0,-2141423094.886072,147147481061.07877,-11746850.376923999,-34338.614481711666,12904.23667946361,-2770.717557074046
0.0,-2136654840.7692187,147146365488.91046,-11652008.556506796,-33796.23630668678,13236.255288326849,-2954.7964267983734
0.0,-2164620854.685261,147153519336.10522,-12699553.493437774,-35397.772509666174,12074.236945275816,-2439.6163915057055
