m,x,y,z,vx,vy,vz
1.9884754159566474e+30,0.0,0.0,0.0,0.0,0.0,0.0
3.301109449002709e+23,-41646572925.47867,-53933852872.70587,-589120540.548779,28689.87012380717,-27502.681579504027,-4878.693714559055
4.867466257521635e+24,85867685278.1186,65805003527.719864,-4048904997.675965,-21408.577743823265,27647.20658416944,1615.4095554863154
5.972365262433514e+24,-2117988288.7182555,147133540603.15863,-10349405.051821629,-30266.394613754706,-531.6867427519924,-0.38012636262174443
7.346031390779777e+22,-2486870167.973708,147295919070.92975,-38371067.865453124,-30671.10259106521,-1410.1597316100801,52.053541725113924
6.417120205436417e+23,-246481683319.8545,-8600683429.073946,5860214478.739874,1745.1037399396107,-22144.03175804872,-506.87657196307947
1.8981871943454438e+27,490753637407.8143,-581147155569.1649,-8562708687.532345,9832.079964872391,9048.202999445535,-257.5581010964588
5.683361026390224e+26,-74249896608.97565,1346078553895.0266,-20401998201.443398,-10161.811912899286,-546.7861262871307,414.34097669858346
8.681273407389496e+25,40663727514.43887,2844899353345.1914,9998455885.888315,-6853.394991055364,-214.48366682816575,87.77182051838523
1.0241261669693524e+26,4280568711705.961,1262752179710.3413,-124779536614.58627,-1567.4746291429249,5253.583105065038,-72.35860962752771
0.0,-2320947801.491566,147198737071.50537,-21459703.633173693,-36191.57140419738,11239.68565952233,-2226.9976209923066
0.0,-2366683511.801256,147212284255.16074,-24132768.805983275,-36234.448137544336,11183.792958979668,-2216.8582214497887
0.0,-2418470060.2370033,147227660139.54144,-27171457.644976247,-36267.46954248282,11138.61100508519,-2209.333553822335
0.0,-2466138461.5967374,147241851690.58234,-29981231.014153115,-36289.03007178502,11108.219694678055,-2204.715596168879
0.0,-2335234401.5169106,147202962557.10815,-22291528.223398834,-36206.886788553136,11220.054229115429,-2223.3493132406816
0.0,-2393523483.285839,147220247912.76657,-25704547.08104584,-36253.074939065715,11158.534255501932,-2212.568918969751
0.0,-2234354507.6398873,147173332586.47794,-16473753.768146941,-36018.12293731362,11445.95858005825,-2269.8922804641056
0.0,-2579617789.821762,147275691624.25925,-36692915.2223281,-36317.052517605494,11049.983749837542,-2196.930790790046
0.0,-2453156900.1081033,147237987341.8658,-29215103.030416,-36283.89049622478,11115.576295583769,-2205.7941506279963
0.0,-2672636574.319221,147303434669.41437,-42205934.26833047,-36334.54387268485,11011.965139912309,-2192.6498247167324
0.0,-2704630872.148906,147312975723.046,-44103625.8837992,-36339.28514154852,11000.723081603534,-2191.5278120387993
0.0,-2285609945.41026,147188322822.04068,-19409386.636701677,-36142.49493485572,11300.60559837216,-2238.8725944343355
0.0,-2437740764.765606,147233398571.56146,-28307031.768615,-36277.062504151596,11125.188774331044,-2207.2421098048662
0.0,-2461174659.2097683,147240371872.14127,-29686812.120337248,-36287.13728077901,11110.95531887721,-2205.114933825248
0.0,-2477188087.5343194,147245142876.35556,-30631907.097502783,-36292.89634676486,11102.41536399045,-2203.886372294535
0.0,-2149809425.1850157,147149585134.3216,-12035897.764036564,-34902.2860893659,12495.368003446696,-2588.901356259473
0.0,-2202818269.251517,147164231184.41492,-14709967.435081583,-35865.982219744525,11612.62616660472,-2309.376371255933
0.0,-2387114692.465707,147218339438.36273,-25327761.23931559,-36248.962904257256,11164.171667982528,-2213.5081266199672
0.0,-2307843113.4132624,147194865524.12308,-20695791.915420424,-36175.50908139595,11259.934737023783,-2230.862329745379
0.0,-2344790524.0991526,147205789326.46442,-22850657.577524107,-36216.064320705096,11208.126257486148,-2221.1730265945025
0.0,-2093147335.9610705,147125485121.1526,-7057229.028657517,-37314.93311733477,11750.264488554812,-2355.450374227412
0.0,-2319396681.886451,147198283600.47232,-21369405.30655182,-36189.77057987119,11241.963911758414,-2227.4302778497686
0.0,-2393336904.46376,147220190735.76645,-25694239.16635504,-36252.95900126281,11158.696013468652,-2212.5938672155603
0.0,-2177161587.8241315,147156975274.86703,-13331787.620844508,-35619.73620865333,11863.977851335612,-2376.3814984458554
0.0,-2380188208.778328,147216283725.72037,-24922746.477522857,-36244.29235760931,11170.530261103488,-2214.578921563373
0.0,-2339967722.4548216,147204363579.6994,-22568116.533550948,-36211.52939204865,11214.034361113845,-2222.247598990695
0.0,-2770329368.0808063,147332571181.1024,-48004814.39718547,-36347.50201235742,10979.554862362605,-2189.5914997310565
0.0,-2506704079.8201756,147253944999.70346,-32375895.527912848,-36300.67992204307,11087.62698706908,-2201.835316107702
0.0,-2434531689.4158716,147232441554.254,-28118845.85533075,-36275.54902658647,11127.312561203347,-2207.5653558758986
0.0,-2007313276.534876,147097086091.76578,-1429928.8368382878,-36633.21619478003,11195.484572018293,-2208.248292955832
0.0,-2398550255.0066986,147221734044.19394,-25998333.321563855,-36256.182178901516,11154.267952313367,-2211.8646078730335
0.0,-2421157511.0647707,147228458999.58932,-27331258.662946947,-36268.88077372766,11136.645023994397,-2209.0193467186386
0.0,-2433699773.08518,147232190331.54904,-28067502.42107948,-36275.153541557556,11127.870211217003,-2207.654428272766
0.0,-2317307192.314389,147197666342.79993,-21248008.657528993,-36187.3117394907,11245.077664474724,-2228.0185271076207
0.0,-2157360893.870828,147151559405.03876,-12357720.723207051,-35202.74978498945,12247.658787158352,-2497.113577548426
0.0,-2094717672.1479092,147126059101.09396,-7176630.749241339,-37373.5155687144,11797.060041328863,-2369.8775079552634
0.0,-2288224542.508719,147189086405.21722,-19560461.617972232,-36146.83445215295,11295.336008760607,-2237.8115986697107
0.0,-2479542372.243903,147245844460.7253,-30770186.501403615,-36293.65123860838,11101.222855267491,-2203.719874031887
0.0,-2159093760.354835,147152028457.27682,-12438714.57155515,-35255.57056375177,12201.587950043704,-2481.3069380706866
0.0,-2322177287.69502,147199100397.17325,-21530959.742256522,-36192.97322264176,11237.90309959997,-2226.663221906803
0.0,-2529657653.6266475,147260797658.14508,-33737257.37939835,-36305.63413994392,11075.364974877453,-2200.177300428904
0.0,-2149240947.7943816,147149431156.7313,-12011992.766161166,-34874.02496145047,12517.795467142121,-2597.7872432467248
0.0,-2295509172.5550003,147191240791.09604,-19984291.02956021,-36158.19977452083,11281.388089908121,-2235.0410839680794
0.0,-2237359259.009462,147174204388.94296,-16643260.129030181,-36028.390096591866,11434.330512369841,-2267.291149587568
0.0,-2883234348.6714387,147366230869.73477,-54715588.99761052,-36358.17884435167,10947.372776808155,-2187.0749626437014
0.0,-2526876002.1405153,147259960831.9252,-33568681.41923312,-36305.02265822473,11076.869460638825,-2200.3811059339328
0.0,-2710883824.581936,147314841234.78336,-44475269.82943851,-36340.14912846329,10998.606552567191,-2191.3226371549563
0.0,-2268939752.98181,147183426059.79782,-18448147.670625053,-36111.36527944663,11338.022681690962,-2246.5210215415086
0.0,-2210826270.094507,147166537411.5511,-15153638.674009345,-35914.48203361212,11560.514305493787,-2296.6191538852195
0.0,-2529316479.36261,147260692602.50162,-33714977.772970915,-36305.560658026,11075.547679105905,-2200.203339992996
0.0,-2263615792.103307,147181860688.25467,-18141480.848869774,-36099.930571537785,11351.583372758621,-2249.352199546156
0.0,-2558188305.2943964,147269300357.54947,-35422364.66232052,-36312.19084387595,11060.37730315739,-2198.2283875093112
0.0,-2315803327.540389,147197216363.21674,-21160319.55900322,-36185.51906389959,11247.354479555597,-2228.447158157584
0.0,-2461344425.6755714,147240423914.16904,-29698321.16224516,-36287.20253241766,11110.860899777617,-2205.098766296113
0.0,-2442589070.826,147234835742.1265,-28591602.565787166,-36279.29422156695,11122.060688884336,-2206.7656338292654
0.0,-2452171252.614416,147237700379.94382,-29158888.92795714,-36283.472229072766,11116.163189378927,-2205.88063732369
0.0,-2193981716.1424584,147161719972.14606,-14227864.623239335,-35800.22066621584,11681.721982746307,-2326.912517848354
0.0,-2213586552.853969,147167311640.30728,-15301346.467005624,-35929.44379672544,11544.37304022498,-2292.7597469759085
0.0,-2581233554.5969257,147276170774.52527,-36786033.73584458,-36317.41071706463,11049.228925751386,-2196.840340732094
0.0,-2286409510.1442604,147188561212.0178,-19456678.887721322,-36143.82489428178,11298.982065004477,-2238.5451254255004
0.0,-2341958038.0547886,147204959288.34207,-22686300.032703776,-36213.41431428801,11211.571819823881,-2221.7975775114073
0.0,-2303290868.420714,147193531546.2142,-20434505.6498627,-36169.379757328454,11267.56184311035,-2232.3358014042665
0.0,-2460258138.403376,147240096998.3925,-29633146.3778593,-36286.77925779828,11111.469241224477,-2205.1889555312123
0.0,-2334635624.953966,147202782345.03546,-22257427.55959054,-36206.289175879174,11220.83188090329,-2223.48724427625
0.0,-2234667267.150835,147173419621.7073,-16490249.923300313,-36019.2330067553,11444.718711823674,-2269.617216103497
0.0,-2330252961.209972,147201487715.78363,-22001454.51473752,-36201.780849139715,11226.637524368763,-2224.5615659689133
0.0,-2379646048.001639,147216127726.79245,-24891722.80152927,-36243.911602209155,11171.040816155326,-2214.6667079801655
0.0,-2521918747.509797,147258489321.26486,-33276904.013022665,-36303.93667598919,11079.553520011295,-2200.74064746599
0.0,-2361054024.736173,147210610939.35828,-23800951.361835316,-36230.03628770449,11189.688219612108,-2217.8913007170936
0.0,-2392305577.731294,147219876740.79672,-25632625.676586915,-36252.315323310875,11159.588242111326,-2212.7418743526655
0.0,-2468501206.6533747,147242555827.93427,-30120993.1242661,-36289.89861064924,11106.947147156663,-2204.531753936892
0.0,-2620245257.910804,147287811341.85507,-39100603.88078971,-36325.44348429321,11032.184328814581,-2194.8333760384435
0.0,-2503752587.9923625,147253070467.5098,-32204394.530662578,-36300.02653254694,11089.148919736876,-2202.04195171022
0.0,-2267247805.5241785,147182933211.19595,-18351287.62758938,-36107.807031367825,11342.239111434006,-2247.399653723327
0.0,-2285842046.6697736,147188384996.14813,-19421939.157872308,-36142.89773343889,11300.130800660207,-2238.7768619498565
0.0,-2710221479.8482933,147314649628.27487,-44437194.12448437,-36340.05604971966,10998.830739778457,-2191.345298500382
0.0,-2265835363.9904866,147182512384.3747,-18268116.319477405,-36104.80103459177,11345.820317458063,-2248.1497775427265
0.0,-2481114355.6534877,147246317405.5569,-30865219.96159649,-36294.13850785154,11100.434546433084,-2203.6063387794793
