t,p1,p2,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,d,e,q,tp,node,peri,i
240932728.56916177,3,798,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2078310167.0110478,147123420943.7728,-6704846.7733602,-36594.26978628812,13375.017769465352,-2793.9502682961706,0.9561848443259038,0.6615620213340752,0.8514979320411825,2460636.917716225,271.365603048987,134.3613190261106,3.408223497007348
240932728.56916177,3,241,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2081074061.345573,147124621705.1423,-6953901.418556944,-36286.38473777563,13473.260151413242,-2826.5891644246467,0.9690321669249299,0.6615619313406156,0.8514978814358389,2460636.917710867,271.36560884758075,134.36130392379687,3.40822442602744
240932728.56916177,3,850,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2080037389.5775952,147124178090.02228,-6862353.70282913,-36403.22107827012,13453.323589352984,-2819.3890250833942,0.9568982945263445,0.6615619441774742,0.8514979529203301,2460636.9177147727,271.36560048380124,134.36132226940077,3.4082233988035533
240932728.56916177,3,359,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2079476352.648624,147123930827.24072,-6809324.519030549,-36466.692612059036,13433.128043710547,-2812.845819597567,0.9542716898328905,0.6615619719199639,0.8514979394209955,2460636.91771696,271.3656154502173,134.36130757463857,3.4082252155342743
240932728.56916177,3,771,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2081719006.888083,147124907543.0231,-7011517.097008176,-36214.3465393607,13477.786192441092,-2828.906871090042,0.9799663293497205,0.6615618776324937,0.8514979509107714,2460636.9177098395,271.365609612653,134.3613084274508,3.408226943527932
240932728.56916177,3,715,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2082137391.4512467,147125082189.06635,-7048283.446181394,-36169.476646217125,13475.332708775013,-2828.474894556687,0.989291287264292,0.6615618589224627,0.8514979542877011,2460636.91771523,271.3656085396595,134.3613151431267,3.408223675354758
240932728.56916177,3,815,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2076943127.7616134,147122827970.1318,-6581322.855642498,-36730.67811860092,13281.312176451465,-2764.728439297315,0.9713272087714687,0.661562072803148,0.8514979393116233,2460636.91771112,271.36559500154135,134.36132306348418,3.408224832298837
240932728.56916177,3,236,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2081068509.045155,147124620939.2825,-6953170.698100008,-36286.9077682157,13473.436426385066,-2826.7183598679985,0.968852247627364,0.6615619165301982,0.8514979184717812,2460636.917714152,271.36561143851435,134.3613077236767,3.408224523904102
240932728.56916177,3,873,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2078728245.2338853,147123599945.96625,-6741004.781607509,-36549.53218072002,13397.701967991376,-2801.290134678345,0.9545838874329439,0.6615620156414375,0.851497904596196,2460636.9177171728,271.36561578595763,134.3613045066298,3.408224768664087
240932728.56916177,3,832,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2079738075.6626334,147124044635.57507,-6834226.860227369,-36437.241109263996,13443.004301740097,-2815.965442005689,0.9552926273321172,0.66156197937429,0.8514978956192757,2460636.9177108537,271.3656065603335,134.36130700429064,3.408224149116565
240932728.56916177,3,424,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2081531501.7579064,147124829212.20966,-6997019.147894107,-36234.73496789371,13478.116947164408,-2828.61395965046,0.976142896932564,0.6615618805617899,0.8514979626274953,2460636.917708614,271.3655955152114,134.36132303481375,3.4082236728907405
240932728.56916177,3,341,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2078077720.2338462,147123317197.8569,-6682506.763626426,-36618.70001002203,13360.35647879403,-2789.394898037927,0.9580019216482029,0.6615620506759586,0.8514978825745942,2460636.9177113823,271.3656099640382,134.36130333959005,3.408225365900609
240932728.56916177,3,336,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2076642060.7874742,147122687682.6228,-6552153.03209018,-36758.100815645346,13255.848263226,-2756.8645547190013,0.9772778725644817,0.6615621111295894,0.851497872577949,2460636.9177134493,271.36560428419136,134.3613096190257,3.4082245072318322
240932728.56916177,3,779,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2075647814.2014174,147122260945.10092,-6462459.91773282,-36841.183097812645,13171.717778587843,-2731.3687486157396,0.9986675372446575,0.6615621317132833,0.8514979185864152,2460636.9177123434,271.36560114261215,134.3613160446721,3.40822551819381
240932728.56916177,3,249,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2078945775.6037374,147123696080.175,-6761123.007536665,-36525.737184624515,13408.984917215295,-2804.905272901264,0.9540451421133731,0.6615620073702467,0.8514979038590013,2460636.917715737,271.3656140028833,134.36130486059267,3.4082235456896877
240932728.56916177,3,300,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2081721293.4001374,147124899789.24118,-7010322.215722054,-36214.76599914151,13476.349325984307,-2828.3571781699443,0.9805563599661106,0.6615618990314117,0.8514978965474505,2460636.9177129623,271.3656161581406,134.36129987843012,3.4082256715610626
240932728.56916177,3,116,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2077599931.1669927,147123110198.378,-6639216.585693255,-36667.35939224028,13328.965228511473,-2779.581176134918,0.9625265957185433,0.661562060416095,0.8514979053644354,2460636.9177122735,271.3656081900853,134.36130787717062,3.408226185918477
240932728.56916177,3,924,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2078439339.976315,147123477892.45712,-6716778.002948038,-36580.525752414214,13382.65683749322,-2796.366608994264,0.9554154637027144,0.6615620311132292,0.8514978958456151,2460636.917709985,271.3656018307687,134.36131151638733,3.4082242118465875
240932728.56916177,3,846,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2082292277.8302512,147125153272.15274,-7063759.643957868,-36152.58814554424,13474.815231602162,-2828.4109302072984,0.9926437751382475,0.6615618639497676,0.8514979278838057,2460636.917704643,271.36559623628364,134.36131554913288,3.4082245015761305
240932728.56916177,3,237,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2079448081.72889,147123920209.43906,-6808629.217137881,-36469.76848096123,13432.429456625585,-2812.4375932051325,0.9540354078256714,0.6615619803600666,0.8514979219550289,2460636.917711734,271.36560247740783,134.361314768021,3.4082232338381977
240932728.56916177,3,53,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2076338113.740107,147122555027.19562,-6523133.843917035,-36784.733505061406,13230.633390138508,-2749.2908808590682,0.9832842707043223,0.6615621117592174,0.8514979000544437,2460636.917717862,271.3656140064542,134.3613062492489,3.408224660883078
240932728.56916177,3,760,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2076228994.764936,147122504900.89957,-6511352.278817259,-36793.98998864791,13220.888303267118,-2746.4455784836487,0.9858169131415766,0.6615621163895339,0.851497898664636,2460636.917721259,271.3656263217125,134.36129664700468,3.408229002692954
240932728.56916177,3,633,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2081698804.1922154,147124892931.55692,-7009181.274297744,-36217.00049148852,13476.85101490677,-2828.4716945730534,0.9799229806922786,0.6615618957430152,0.8514979073331687,2460636.917711388,271.36561119215895,134.36130408830147,3.408224493193748
240932728.56916177,3,569,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2075953891.7521157,147122388060.36652,-6488060.794305749,-36816.81208916886,13197.755827941768,-2739.3169094194595,0.9917160701897849,0.6615621357082445,0.8514978784071185,2460636.9177143895,271.36561473015684,134.36130036772488,3.408227567689316
240932728.56916177,3,340,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2077930224.8938384,147123251072.9505,-6667229.48968415,-36633.97492053744,13350.501501622097,-2786.45781220257,0.9594168938493253,0.6615620502689613,0.8514978975105767,2460636.917715829,271.36562243584854,134.36129598991675,3.4082283268297497
240932728.56916177,3,452,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2078864633.9706502,147123658865.36877,-6753419.822774634,-36534.68683245105,13404.627400345002,-2803.4936120437133,0.954300758227979,0.6615620168602003,0.8514978882010226,2460636.9177160123,271.36561550970197,134.36130190509007,3.408224817198197
240932728.56916177,3,222,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2079813326.0070157,147124083284.09668,-6843332.801107034,-36428.44380799336,13446.753191497259,-2817.093973394165,0.9552500634793648,0.6615619643344635,0.8514979263002607,2460636.917707258,271.36559220031035,134.3613214276491,3.4082245549375365
240932728.56916177,3,1002,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2078979645.1745257,147123713759.51508,-6766181.586393289,-36521.90101143833,13411.277066064535,-2805.4918307109097,0.9537647771876858,0.6615620155311701,0.8514978813326135,2460636.917708646,271.36560045097673,134.36130999717943,3.4082247513381048
240932728.56916177,3,548,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2077185496.9510617,147122934094.83612,-6604465.742848784,-36707.818122231045,13299.97871076686,-2770.3847339867357,0.9675235244235467,0.661562072901962,0.8514979158392939,2460636.9177073557,271.36558763421556,134.3613249137963,3.4082237790152905
240932728.56916177,3,992,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2076610017.7879272,147122677247.6437,-6549524.3791253865,-36760.98548592004,13253.816038300061,-2756.3012244967035,0.9776102426276202,0.6615620959508938,0.8514979135247113,2460636.9177146335,271.3656034244816,134.36131534091282,3.408225868426203
240932728.56916177,3,766,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2080166653.0361743,147124231597.5608,-6874260.686549701,-36388.69545855837,13456.596059404777,-2820.4079659070576,0.9580775016707795,0.6615619698146278,0.8514978771463663,2460636.9177072784,271.3655971820253,134.36131168148862,3.408223646965788
240932728.56916177,3,269,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2076010227.168076,147122407722.58212,-6492758.949214235,-36812.14722512367,13201.90312775846,-2740.499720793478,0.9907818539086545,0.661562147840546,0.8514978422925213,2460636.917715478,271.3656162475327,134.3612966996288,3.4082262688200125
240932728.56916177,3,600,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2076013676.2996192,147122419910.81326,-6497035.892748982,-36812.03964587488,13204.081824989205,-2741.0272031940194,0.9898194793471305,0.6615621299444877,0.8514978880684159,2460636.9177075415,271.3655912136041,134.36131912986997,3.408223772840011
240932728.56916177,3,594,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2081244426.3481593,147124706944.2575,-6970124.985123463,-36266.54087825803,13476.751393910052,-2828.0954387464626,0.9710117287769853,0.6615618822083468,0.8514979872011417,2460636.917710902,271.3656062645665,134.36131630433104,3.408226243045419
240932728.56916177,3,443,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2077405664.7417188,147123025125.9112,-6622357.48046881,-36686.5449768154,13315.209587090183,-2775.204056552251,0.9649051668040167,0.6615620820747233,0.8514978711633479,2460636.917707601,271.3656015909988,134.36130703381986,3.4082249444515416
240932728.56916177,3,239,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2081900657.748444,147124976604.68793,-7025958.493740916,-36195.28066476547,13475.929096000049,-2828.445453915984,0.9842925391645244,0.6615618836592702,0.8514979163412298,2460636.9177157995,271.36561763662183,134.36130273796718,3.4082248562011466
240932728.56916177,3,349,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2079304349.1068807,147123863182.6063,-6796288.789398223,-36485.62338503702,13427.443519919423,-2810.8725679258914,0.9533306077716498,0.6615619775461126,0.8514979442031513,2460636.917707322,271.3655992393735,134.3613161707909,3.4082261911504186
240932728.56916177,3,277,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2076726904.9711356,147122732772.812,-6561462.095395662,-36750.51507660414,13264.069134255382,-2759.42366480317,0.9751025838807821,0.6615620927077509,0.8514979113191796,2460636.917708003,271.3655955039886,134.36131724899255,3.4082252834590676
240932728.56916177,3,671,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2079907937.8549266,147124118557.78998,-6850251.2996124625,-36418.0401898497,13448.763738534013,-2817.81449606565,0.9562361739295184,0.6615619635514426,0.851497917661741,2460636.9177132384,271.3656020062275,134.36131663832487,3.4082239497363904
240932728.56916177,3,317,-2074179713.1714482,147134303775.84088,-10348856.576945588,-30266.481242538965,-522.8336987922158,-0.3777320838559407,-2081357825.9428287,147124754299.28592,-6981706.061322384,-36253.97870048818,13477.389255094156,-2828.181829952259,0.9730043370541135,0.6615618936783753,0.851497947653075,2460636.917707112,271.36559464579267,134.3613209064248,3.4082236631916665
