date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact,e,q,tp,node,peri,i
2032-12-22 13:56:41.381,2463589.0810344997,-98.5086429465312,7.294583920093788,0.34191944107792754,-5883162.225494803,-1802781.8368959534,1678991.2054082053,-4250.419557187044,16338.389598319818,-3953.2708092034713,-936163.0344631964,-6257555.866555164,804502.9152307212,-4250.419557187044,16338.389598319818,-3953.2708092034713,-4706.727780850066,16406.655691411856,-3953.2708092034713,17520.2736128881,24.801741273255466,0.6615595032667811,0.8514982510837227,2460636.91768105,271.3656093207277,134.36131309419432,3.408216486275604
2032-12-22 13:56:25.478,2463589.0808504387,-95.50322183971986,6.8355130201557435,0.30043062248205915,-5762181.342340595,-2099412.22932532,1752246.0044497834,-4413.069227273715,16303.830071167999,-3917.5972695816795,-607383.9222659323,-6304207.472982884,754111.7286772636,-4413.069227273715,16303.830071167999,-3917.5972695816795,-4872.779340127025,16348.121210481984,-3917.5972695816795,17502.931582361096,22.609317318484866,0.6615600556635063,0.8514982263711585,2460636.9176928056,271.36561011704407,134.36131972650972,3.4082178936766665
2032-12-22 13:56:24.336,2463589.0808372176,-95.46780563547256,6.807723376500613,0.2980039958771633,-5761117.351048936,-2103593.880384795,1750728.775287461,-4414.677210688774,16303.849174338344,-3915.7032537325204,-603521.5457919945,-6304942.705131893,751059.7975780554,-4414.677210688774,16303.849174338344,-3915.7032537325204,-4874.440937522214,16347.858664684982,-3915.7032537325204,17502.725197671352,22.587922737046686,0.6615596190236992,0.8514982328406031,2460636.9176815283,271.36559974300286,134.36132161471716,3.4082156375530785
2032-12-22 13:56:19.655,2463589.080783044,-94.33185705389252,6.639567693259637,0.2835275183065449,-5710861.722158971,-2214434.0553256557,1778474.5698947841,-4475.217682637762,16290.397468116485,-3902.9734212258736,-478572.4374280169,-6317825.061455021,732588.9063820614,-4475.217682637762,16290.397468116485,-3902.9734212258736,-4935.9208058195145,16325.295524717789,-3902.9734212258736,17496.050688583644,21.7645003554854,0.6615572220951818,0.8514986172699416,2460636.91766058,271.3656127834609,134.3613276230843,3.408207738815534
2032-12-22 13:56:14.720,2463589.0807259292,-93.45294513917725,6.499089160246767,0.2717065044073444,-5670820.0908429,-2299584.866124513,1798427.2383259279,-4521.278580661544,16280.162704425162,-3892.587126564798,-381711.42866325565,-6326185.168773979,717153.5305504628,-4521.278580661544,16280.162704425162,-3892.587126564798,-4982.591332554841,16307.997544046193,-3892.587126564798,17490.832879590533,21.131668806471062,0.6615574667818448,0.8514985490876769,2460636.9176642317,271.365610397318,134.3613270669065,3.4082070568348932
2032-12-22 13:56:12.327,2463589.080698232,-93.01036683774804,6.430225013099068,0.2660024912111324,-5650112.5233638,-2342198.792519864,1808580.9023693255,-4544.351393426847,16274.948424732818,-3887.5206007672527,-332878.9690681796,-6329795.5509010395,709585.4187583843,-4544.351393426847,16274.948424732818,-3887.5206007672527,-5005.927418567762,16299.222344823906,-3887.5206007672527,17488.18958003844,20.813716024047718,0.6615705094456359,0.8514966685317373,2460636.9178048144,271.36560222753656,134.36127377402102,3.408256658137063
2032-12-22 13:56:10.285,2463589.080674589,-92.66745287721704,6.365370069721356,0.260685209674206,-5634005.575885787,-2375608.9026339455,1815239.6820759543,-4562.091791559998,16271.094707062583,-3882.881952089235,-295026.49809723825,-6332467.536336675,702457.0146504386,-4562.091791559998,16271.094707062583,-3882.881952089235,-5023.862660974586,16292.608381115386,-3882.881952089235,17486.13897207117,20.570742534523948,0.6615548799773207,0.8514989499560129,2460636.9176322655,271.36560211512153,134.361346178642,3.4081985842615965
2032-12-22 13:56:01.552,2463589.080573521,-90.84783603432331,6.087484522103504,0.23850293610742526,-5543981.316445253,-2548971.671228263,1856783.825045543,-4655.881298117007,16249.307225374047,-3862.7652483201546,-93852.0925312175,-6341953.032691434,671904.0903525274,-4655.881298117007,16249.307225374047,-3862.7652483201546,-5118.343860915483,16256.151028696502,-3862.7652483201546,17475.149370176823,19.275451548307164,0.6615643651198231,0.85149761367561,2460636.9177377834,271.36559301537557,134.36131649270084,3.408232345013175
2032-12-22 13:55:58.599,2463589.0805393453,-90.26524125171218,5.996482770224208,0.23145069482003955,-5514027.25397081,-2603972.6813459974,1869615.2834312897,-4685.529521526579,16242.32305981552,-3856.2896983838355,-29366.994562692475,-6343631.749334287,661895.308366342,-4685.529521526579,16242.32305981552,-3856.2896983838355,-5148.114498287578,16244.46453508302,-3856.2896983838355,17471.596411230144,18.865071059458327,0.6615593520105777,0.8514982731148254,2460636.917679608,271.36560249344814,134.36132114344537,3.408213839304384
2032-12-22 13:55:56.302,2463589.0805127528,-90.0406169978189,5.9480628131551105,0.22774103343998184,-5502728.82163953,-2625331.228992634,1873030.444051207,-4696.637697024981,16239.897798308313,-3852.991426610658,-4497.442889372818,-6344251.590075742,656569.2085362156,-4696.637697024981,16239.897798308313,-3852.991426610658,-5159.267873290982,16240.22575705445,-3852.991426610658,17470.21810287446,18.710566997403564,0.6615545089936075,0.8514989783753456,2460636.917621911,271.36559501040267,134.36134695779643,3.4081954697066466
2032-12-22 13:55:57.154,2463589.080522616,-89.87781335378821,5.934121025877264,0.22667839128099512,-5493690.728977289,-2640678.282712661,1877980.8232055195,-4705.264858115597,16237.664592997684,-3851.8887038878,13529.823813753435,-6344397.288579304,655035.5557556688,-4705.264858115597,16237.664592997684,-3851.8887038878,-5167.905658885281,16236.677982569812,-3851.8887038878,17469.230303477718,18.594291896740238,0.6615546779982132,0.851498957689624,2460636.917630545,271.3656085350107,134.3613389721687,3.4081974483451614
